Дайвинг/Фонари/Аккумуляторные/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/_/d/_dsc5695_580l400_1_.jpg,https://www.batiskaf.ru/fonar-dlja-podvodnoj-ohoty-berkut-700-ljumen.html,Фонарь Sargan БЕРКУТ 700 люмен холодный свет,5400руб.,BRK700AL,Да,"Фонарь для подводной охоты БЕРКУТ 700 люмен холодный свет
Фонарь прошел опрессовку и контроль водонепроницаемости до глубины 60 м. Рекомендованная глубина применения - до 40 м. Рекомендуется для использования в качестве дополнительного фонаря подводника или подствольного фонаря для охотника."
Дайвинг/Фонари/Аккумуляторные/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/d/s/dsc_6327_580l400_1_.jpg,https://www.batiskaf.ru/fonar-dlja-podvodnoj-ohoty-krechet-650-ljumen.html,Фонарь Sargan КРЕЧЕТ 650 люмен,4750руб.,KRCT650AL,Да,Фонарь прошел опрессовку и контроль водонепроницаемости до глубины 60 м. Рекомендованная глубина применения - до 40 м.
Дайвинг/Фонари/Аккумуляторные/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/i/m/img_4726_580l400_1_.jpg,https://www.batiskaf.ru/fonar-dlja-podvodnoj-ohoty-berkut-h2-700-ljumen.html,Фонарь Sargan БЕРКУТ Х2 700 люмен холодный свет,5990руб.,BRK700X2AL8905D,Да,Фонарь Sargan «Беркут Х2» 700 лм  холодный свет рекомендуется для использования в качестве основного фонаря подводника или подствольного фонаря для охотника.
Дайвинг/Фонари/Аккумуляторные/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/i/m/img_4714_580l400_1_.jpg,https://www.batiskaf.ru/fonar-dlja-podvodnoj-ohoty-kanjuk-800-ljumen.html,Фонарь Sargan КАНЮК 800 люмен,5390руб.,KNK800AL8904,Да,"Новый компактный фонарь с магнитным переключателем режимов. Небольшие размеры и длительная работа фонаря найдут своих поклонников.

Фонарь Sargan ""Канюк"" 800 лм рекомендуется для использования в качестве дополнительного фонаря подводника или подствольного фонаря для охотника."
Дайвинг/Фонари/Аккумуляторные/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/i/m/img_4700_580l400_1_.jpg,https://www.batiskaf.ru/fonar-dlja-podvodnoj-ohoty-kondor-1000-ljumen.html,Фонарь Sargan КОНДОР 1000 люмен холодный свет,7300руб.,KNDR1000AL8910,Да,"Фонарь Sargan ""Кондор"" 1000 лм рекомендуется для использования в качестве основного фонаря подводника или подствольного фонаря для охотника.
"
Снаряжение для подводной охоты/Аксессуары/Для Гидрокостюмов/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/l/c/lc8a8444_1_1_1_.jpg,https://www.batiskaf.ru/podshlemnik-fantomaska-scorpena-2-mm.html,"Подшлемник-фантомаска SCORPENA, 2 мм",1740руб.,SCO4100200,Да,"Утепляющий подшлемник существенно улучшает комфортность пребывания в холодной воде. Он надевается на голову и шею под шлем вашего гидрокостюма.

При дискомфорте можно немного увеличить отверстие для лица в том направлении, aгде край манжеты мешает. Но необходимо следить, чтобы обтюратор маски всей своей поверхностью лежал поверх гладкого слоя манжеты подшлемника. Подшлемник изготовлен по оригинальным анатомическим лекалам из особо мягкого неопрена и лишен грубых швов - для предотвращения пережимания и натирания чувствительных мест лица и шеи."
Снаряжение для подводной охоты/Ружья/Пневматика/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/e/c/eco3_1_.jpg,https://www.batiskaf.ru/ruzh-e-pnevmaticheskoe-pelengas-55-eco.html,Ружье пневматическое Pelengas 55 Eco,13540руб.,pel93,Да,"PELENGAS 55 ECO - надежное, мощное подводное ружье. Удобная эргономическая рукоятка, холодный анод, ствол из специального алюминиевого сплава, стойкий к соленой воде.
"
Распродажа/Экипировка/Ласты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/3/9/393e0230d23fafdeef200a512a1c0ec6_1_.jpg,https://www.batiskaf.ru/lasty-mundial-elite.html,Ласты для подводной охоты Beuchat Mundial Elite,8940руб.,15477,Да,"Производительность и универсальность! 
- Элитная модель из высокоэффективного технополимера, с высокой отзывчивостью и производительностью 
- 6 стабилизаторов Mundial Proguide на каждой лопасти (2 боковых и 1 центральный с каждой стороны) для направления потока и создания улучшенной траектории. 
- Форма Fishtail (рыбий хвост) способствует устойчивости лопастей и достижению более эффективного гребка 
- Комфортная галоша Mundial из эластомера с усилением в области подъема и пятки 
- Лопасть продолжается под калошей ласт, для передачи максимальной мощности и поддержания высокой производительности гребка."
Дайвинг/Безопасность/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/c/3/c317d3d03feee431e91f1bd59438ab42_1_.jpg,https://www.batiskaf.ru/buj-dlja-podvodnoj-ohoty-master-torpedo.html,Буй для подводной охоты Master торпедо,3320руб.,OM6242,Да,"Буй Omer Master Torpedo - оптимальное сочетание цены и качества.
Внешний износостойкий защитный чехол. Защищает буй от случайных порезов.
Однокамерный.
В комплект входит флаг Alfa красного цвета, плавающий шнур длинной 10 метров и пластиковый карабин."
Распродажа/Экипировка/Ласты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/s/p/spit_fir_1_.jpg,https://www.batiskaf.ru/lasty-spitfire-black.html,Ласты для подводной охоты Spitfire Black,4680руб.,SBSPFI050B,Да,"Калоши новых ласт, изготовленные из терморезины переменной жесткости, обеспечивают наилучшее сочетание комфорта и эффективности. 

Зеленая часть калоши имеет жесткость 40 единиц, что гарантирует удобство для стопы и позволяет избежать натирания щиколотки и пальцев. 

Черная часть калоши имеет жесткость 90 единиц, обеспечивая передачу энергии от ноги к лопасти без потерь."
